kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode
slate,2026_10_JAX_TEN,2026-11-15,2026,10,TEN,JAX,Nissan Stadium,13:00,62-76,51-85,0.36738429,0.62986571,0.00275,0.36839738,20.1237,24.5346,-4.4109,44.6583,-5,45,,,0,,,,,,,,,,0.753079,0.02383,0.727957,0.025122,0.701622,0.026335,0.674174,0.027448,0.645727,0.028447,0.616414,0.029313,0.58638,0.030034,0.555784,0.030596,0.524794,0.030991,0.493584,0.03121,0.462334,0.03125,0.431224,0.03111,0.400433,0.030791,0.370134,0.030299,0.367384,0.00275,0.338554,0.02883,0.310672,0.027882,0.283863,0.026808,0.258237,0.025626,0.233885,0.024353,0.210876,0.023008,0.189265,0.021611,0.169084,0.020181,0.150347,0.018736,0.133054,0.017294,0.117184,0.015869,0.102707,0.014478,0.089575,0.013131,0.077734,0.011841,0.939133,0.052086,0.00878,0.928756,0.060867,0.010377,0.917747,0.071244,0.011009,0.904895,0.082253,0.012852,0.891433,0.095105,0.013463,0.8759,0.108567,0.015533,0.859828,0.1241,0.016073,0.841492,0.140172,0.018336,0.822744,0.158508,0.018747,0.801592,0.177256,0.021152,0.780218,0.198408,0.021374,0.756364,0.219782,0.023854,0.732541,0.243636,0.023823,0.70624,0.267459,0.026301,0.680276,0.29376,0.025964,0.651923,0.319724,0.028353,0.624256,0.348077,0.027667,0.594373,0.375744,0.029883,0.565549,0.405627,0.028824,0.534758,0.434451,0.030791,0.5054,0.465242,0.029358,0.474385,0.4946,0.031015,0.445155,0.525615,0.02923,0.414619,0.554845,0.030536,0.386171,0.585381,0.028448,0.356786,0.613829,0.029385,0.329724,0.643214,0.027062,0.302086,0.670276,0.027638,0.276925,0.697914,0.025161,0.251518,0.723075,0.025407,0.228653,0.748482,0.022865,0.205826,0.771347,0.022827,0.185518,0.794174,0.020308,0.165473,0.814482,0.020045,0.147843,0.834527,0.01763,0.130639,0.852157,0.017204,0.11568,0.869361,0.014959,0.101247,0.88432,0.014433,0.088839,0.898753,0.012407,0.077004,0.911161,0.011835,0.066945,0.922996,0.010059,0.057458,0.933055,0.009487,0.049485,0.942542,0.007972,0.368397,0.631603,0.36839738,-5,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_10_LA_ARI,2026-11-15,2026,10,ARI,LA,State Farm Stadium,16:05,46-87-1,91-57,0.39503088,0.60221912,0.00275,0.39612021,20.9207,24.378,-3.4573,45.2987,-4,45,,,0,,,,,,,,,,0.774965,0.022556,0.751053,0.023912,0.725848,0.025205,0.699431,0.026416,0.671903,0.027528,0.64338,0.028523,0.613996,0.029384,0.583898,0.030098,0.553246,0.030652,0.522209,0.031037,0.490963,0.031246,0.45969,0.031274,0.428569,0.03112,0.397781,0.030788,0.395031,0.00275,0.365418,0.029613,0.336626,0.028792,0.308794,0.027832,0.282048,0.026746,0.256494,0.025553,0.232223,0.024272,0.209303,0.02292,0.187784,0.021518,0.1677,0.020084,0.149063,0.018637,0.131869,0.017194,0.116098,0.015771,0.101717,0.014381,0.088679,0.013038,0.944537,0.047352,0.008111,0.934903,0.055463,0.009635,0.924661,0.065097,0.010242,0.912643,0.075339,0.012018,0.900026,0.087357,0.012617,0.885393,0.099974,0.014634,0.870216,0.114607,0.015177,0.85281,0.129784,0.017406,0.834972,0.14719,0.017838,0.814738,0.165028,0.020234,0.794243,0.185262,0.020495,0.771249,0.205757,0.022994,0.748229,0.228751,0.023021,0.722681,0.251771,0.025548,0.697399,0.277319,0.025282,0.669648,0.302601,0.027752,0.642501,0.330352,0.027147,0.61303,0.357499,0.029471,0.584533,0.38697,0.028497,0.553937,0.415467,0.030595,0.524694,0.446063,0.029243,0.493647,0.475306,0.031047,0.464314,0.506353,0.029333,0.43352,0.535686,0.030794,0.404761,0.56648,0.028759,0.37491,0.595239,0.029851,0.347351,0.62509,0.027558,0.31907,0.652649,0.028281,0.293261,0.68093,0.02581,0.267075,0.706739,0.026186,0.24345,0.732925,0.023624,0.219754,0.75655,0.023696,0.19862,0.780246,0.021134,0.177663,0.80138,0.020957,0.159184,0.822337,0.018479,0.141068,0.840816,0.018116,0.125276,0.858932,0.015792,0.10997,0.874724,0.015306,0.096778,0.89003,0.013192,0.084137,0.903222,0.012641,0.073366,0.915863,0.010772,0.063161,0.926634,0.010205,0.054563,0.936839,0.008598,0.39612,0.60388,0.39612021,-4,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_10_SEA_LV,2026-11-15,2026,10,LV,SEA,Allegiant Stadium,16:05,39-63,86-55,0.3534809,0.6437691,0.00275,0.35445566,19.8139,24.7128,-4.8989,44.5267,-5,45,,,0,,,,,,,,,,0.741416,0.024456,0.715707,0.02571,0.688832,0.026875,0.660899,0.027933,0.632032,0.028867,0.602368,0.029664,0.57206,0.030309,0.541269,0.03079,0.510168,0.031101,0.478934,0.031235,0.447745,0.031188,0.416783,0.030963,0.386221,0.030561,0.356231,0.02999,0.353481,0.00275,0.325101,0.02838,0.297728,0.027372,0.271483,0.026246,0.246463,0.02502,0.222751,0.023712,0.20041,0.022341,0.179482,0.020928,0.159993,0.01949,0.141948,0.018045,0.125338,0.01661,0.110138,0.0152,0.096309,0.013829,0.083801,0.012509,0.072553,0.011248,0.938054,0.05302,0.008926,0.92752,0.061946,0.010534,0.916342,0.07248,0.011178,0.903314,0.083658,0.013028,0.889665,0.096686,0.01365,0.873942,0.110335,0.015722,0.857672,0.126058,0.016271,0.839142,0.142328,0.01853,0.820195,0.160858,0.018947,0.798853,0.179805,0.021341,0.777288,0.201147,0.021565,0.753261,0.222712,0.024027,0.729265,0.246739,0.023996,0.702819,0.270735,0.026447,0.676711,0.297181,0.026107,0.648248,0.323289,0.028463,0.620474,0.351752,0.027774,0.590524,0.379526,0.02995,0.561635,0.409476,0.028888,0.530824,0.438365,0.030811,0.501447,0.469176,0.029377,0.47046,0.498553,0.030987,0.441256,0.52954,0.029204,0.410794,0.558744,0.030462,0.382415,0.589206,0.028379,0.353144,0.617585,0.029271,0.326188,0.646856,0.026956,0.298697,0.673812,0.027491,0.273671,0.701303,0.025027,0.248435,0.726329,0.025235,0.225725,0.751565,0.02271,0.203085,0.774275,0.022641,0.182943,0.796915,0.020142,0.163089,0.817057,0.019854,0.145628,0.836911,0.017461,0.128611,0.854372,0.017016,0.113816,0.871389,0.014795,0.09956,0.886184,0.014256,0.087306,0.90044,0.012254,0.075632,0.912694,0.011674,0.065711,0.924368,0.009921,0.056366,0.934289,0.009345,0.048514,0.943634,0.007852,0.354456,0.645544,0.35445566,-5,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_10_SF_DAL,2026-11-15,2026,10,DAL,SF,AT&T Stadium,16:25,76-62-1,85-62,0.39497458,0.60227542,0.00275,0.39606375,19.6031,23.0627,-3.4596,42.6658,-4,43,,,0,,,,,,,,,,0.77544,0.022631,0.751455,0.023985,0.726181,0.025274,0.6997,0.026481,0.672114,0.027587,0.643538,0.028575,0.614108,0.029431,0.583969,0.030138,0.553283,0.030686,0.522218,0.031065,0.490949,0.031268,0.459657,0.031292,0.428523,0.031134,0.397725,0.030799,0.394975,0.00275,0.365358,0.029617,0.33656,0.028797,0.308723,0.027838,0.281969,0.026753,0.256407,0.025562,0.232126,0.024281,0.209196,0.022931,0.187666,0.02153,0.167569,0.020097,0.148919,0.01865,0.131711,0.017207,0.115928,0.015784,0.101533,0.014394,0.088483,0.01305,0.918622,0.070368,0.01101,0.905744,0.081378,0.012878,0.892269,0.094256,0.013475,0.876696,0.107731,0.015572,0.860603,0.123304,0.016094,0.842217,0.139397,0.018385,0.823445,0.157783,0.018773,0.802237,0.176555,0.021208,0.780837,0.197763,0.0214,0.756924,0.219163,0.023913,0.733076,0.243076,0.023848,0.706716,0.266924,0.02636,0.680731,0.293284,0.025985,0.65232,0.319269,0.028411,0.624635,0.34768,0.027684,0.594696,0.375365,0.029939,0.565858,0.405304,0.028838,0.535014,0.434142,0.030844,0.505645,0.464986,0.029369,0.474582,0.494355,0.031064,0.445344,0.525418,0.029238,0.414763,0.554656,0.03058,0.38631,0.585237,0.028453,0.356886,0.61369,0.029425,0.329821,0.643114,0.027064,0.302149,0.670179,0.027672,0.276988,0.697851,0.025161,0.251552,0.723012,0.025435,0.228689,0.748448,0.022863,0.20584,0.771311,0.022849,0.185535,0.79416,0.020305,0.165473,0.814465,0.020062,0.147848,0.834527,0.017625,0.130631,0.852152,0.017217,0.115677,0.869369,0.014954,0.101235,0.884323,0.014442,0.088834,0.898765,0.012402,0.076992,0.911166,0.011841,0.066938,0.923008,0.010054,0.057448,0.933062,0.009491,0.04948,0.942552,0.007968,0.042043,0.95052,0.007437,0.03587,0.957957,0.006173,0.396064,0.603936,0.39606375,-4,43,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_10_PIT_CIN,2026-11-15,2026,10,CIN,PIT,Paycor Stadium,20:20,63-75-1,77-59-2,0.5834066,0.4138434,0.00275,0.58501539,24.1775,21.3588,2.8187,45.5363,3,46,,,0,,,,,,,,,,0.889695,0.013893,0.87443,0.015265,0.857753,0.016676,0.839641,0.018112,0.820083,0.019558,0.799085,0.020998,0.776672,0.022413,0.752888,0.023785,0.727793,0.025094,0.701471,0.026323,0.67402,0.027451,0.645558,0.028461,0.616221,0.029337,0.586157,0.030064,0.583407,0.00275,0.552378,0.031029,0.521128,0.03125,0.489838,0.03129,0.458691,0.031147,0.427865,0.030826,0.397533,0.030331,0.367861,0.029672,0.339002,0.028859,0.311096,0.027907,0.284265,0.02683,0.258618,0.025647,0.234243,0.024375,0.21121,0.023033,0.18957,0.02164,0.946052,0.046099,0.007849,0.936689,0.053948,0.009363,0.926757,0.063311,0.009932,0.915052,0.073243,0.011706,0.902783,0.084948,0.012269,0.88849,0.097217,0.014293,0.873684,0.11151,0.014806,0.85663,0.126316,0.017054,0.839168,0.14337,0.017463,0.819279,0.160832,0.019888,0.799146,0.180721,0.020133,0.776473,0.200854,0.022674,0.753781,0.223527,0.022692,0.728511,0.246219,0.02527,0.703508,0.271489,0.025003,0.675978,0.296492,0.02753,0.649047,0.324022,0.026931,0.619729,0.350953,0.029318,0.591375,0.380271,0.028354,0.560858,0.408625,0.030517,0.531679,0.439142,0.02918,0.500632,0.468321,0.031046,0.471283,0.499368,0.02935,0.440414,0.528717,0.030869,0.411561,0.559586,0.028853,0.381565,0.588439,0.029996,0.353844,0.618435,0.027722,0.325357,0.646156,0.028487,0.299326,0.674643,0.026031,0.272886,0.700674,0.02644,0.248995,0.727114,0.023891,0.22501,0.751005,0.023985,0.203579,0.77499,0.021431,0.182314,0.796421,0.021265,0.163524,0.817686,0.01879,0.145095,0.836476,0.018429,0.128991,0.854905,0.016104,0.113379,0.871009,0.015612,0.099888,0.886621,0.013491,0.08696,0.900112,0.012928,0.075911,0.91304,0.011049,0.065446,0.924089,0.010465,0.0566,0.934554,0.008846,0.585015,0.414985,0.58501539,3,46,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_10_LAC_BAL,2026-11-16,2026,10,BAL,LAC,M&T Bank Stadium,20:15,89-53,71-67,0.67082518,0.32642482,0.00275,0.67267503,23.8681,17.9989,5.8692,41.867,6,42,,,0,,,,,,,,,,0.927231,0.010154,0.91588,0.011351,0.903266,0.012614,0.88933,0.013936,0.874023,0.015307,0.857308,0.016715,0.839162,0.018146,0.819577,0.019585,0.798561,0.021017,0.776139,0.022422,0.752356,0.023782,0.727277,0.025079,0.700983,0.026294,0.673575,0.027408,0.670825,0.00275,0.641547,0.029278,0.611547,0.03,0.580984,0.030563,0.550027,0.030957,0.518852,0.031175,0.487638,0.031215,0.456563,0.031075,0.425804,0.030759,0.395533,0.030271,0.365911,0.029622,0.337091,0.02882,0.309211,0.02788,0.282394,0.026817,0.256748,0.025646,0.90888,0.079148,0.011972,0.894948,0.09112,0.013932,0.880426,0.105052,0.014522,0.863733,0.119574,0.016693,0.84654,0.136267,0.017193,0.82701,0.15346,0.01953,0.80713,0.17299,0.01988,0.784807,0.19287,0.022323,0.762345,0.215193,0.022462,0.737409,0.237655,0.024936,0.712603,0.262591,0.024806,0.685376,0.287397,0.027227,0.658594,0.314624,0.026781,0.629531,0.341406,0.029063,0.601264,0.370469,0.028267,0.570935,0.398736,0.030329,0.541765,0.429065,0.02917,0.510824,0.458235,0.030941,0.481396,0.489176,0.029428,0.450538,0.518604,0.030859,0.421513,0.549462,0.029025,0.391426,0.578487,0.030087,0.36344,0.608574,0.027986,0.334765,0.63656,0.028676,0.308385,0.665235,0.02638,0.281667,0.691615,0.026718,0.25736,0.718333,0.024308,0.233026,0.74264,0.024334,0.211129,0.766974,0.021896,0.189464,0.788871,0.021666,0.170182,0.810536,0.019282,0.151325,0.829818,0.018857,0.134727,0.848675,0.016599,0.118682,0.865273,0.016044,0.104714,0.881318,0.013969,0.091368,0.895286,0.013345,0.079876,0.908632,0.011492,0.069024,0.920124,0.010852,0.059781,0.930976,0.009243,0.051154,0.940219,0.008627,0.043885,0.948846,0.007268,0.03718,0.956115,0.006705,0.031593,0.96282,0.005588,0.672675,0.327325,0.67267503,6,42,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_11_IND_HOU,2026-11-19,2026,11,HOU,IND,Reliant Stadium,20:15,68-73-1,67-68-1,0.6624252,0.3348248,0.00275,0.66425189,26.1966,20.6325,5.5641,46.8291,6,47,,,0,,,,,,,,,,0.923648,0.010472,0.911961,0.011687,0.898993,0.012968,0.884687,0.014305,0.868998,0.015689,0.851891,0.017107,0.833345,0.018545,0.813358,0.019987,0.791941,0.021417,0.769127,0.022814,0.744965,0.024162,0.719523,0.025441,0.692891,0.026632,0.665175,0.027716,0.662425,0.00275,0.632923,0.029502,0.60275,0.030174,0.572068,0.030681,0.541051,0.031017,0.509876,0.031175,0.478723,0.031153,0.447773,0.030951,0.417199,0.030573,0.387173,0.030027,0.357852,0.029321,0.329385,0.028467,0.301904,0.027481,0.275528,0.026376,0.250355,0.025172,0.956016,0.037318,0.006666,0.948021,0.043984,0.007994,0.939451,0.051979,0.008571,0.929299,0.060549,0.010152,0.918546,0.070701,0.010753,0.905962,0.081454,0.012585,0.892788,0.094038,0.013174,0.877549,0.107212,0.015239,0.86178,0.122451,0.015769,0.843747,0.13822,0.018032,0.825301,0.156253,0.018447,0.804446,0.174699,0.020855,0.783353,0.195554,0.021093,0.759776,0.216647,0.023576,0.736199,0.240224,0.023577,0.710145,0.263801,0.026055,0.684383,0.289855,0.025762,0.656237,0.315617,0.028146,0.628719,0.343763,0.027518,0.598997,0.371281,0.029722,0.570264,0.401003,0.028733,0.539585,0.429736,0.030679,0.510259,0.460415,0.029327,0.479306,0.489741,0.030952,0.450047,0.520694,0.029259,0.419523,0.549953,0.030524,0.39099,0.580477,0.028533,0.361567,0.60901,0.029423,0.334368,0.638433,0.027199,0.306647,0.665632,0.027721,0.281304,0.693353,0.025343,0.255774,0.718696,0.02553,0.232693,0.744226,0.023082,0.209711,0.767307,0.022981,0.189162,0.790289,0.020549,0.16894,0.810838,0.020222,0.151057,0.83106,0.017884,0.133663,0.848943,0.017394,0.118448,0.866337,0.015214,0.103822,0.881552,0.014626,0.091169,0.896178,0.012653,0.079146,0.908831,0.012023,0.068858,0.920854,0.010288,0.664252,0.335748,0.66425189,6,47,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_11_MIA_BUF,2026-11-22,2026,11,BUF,MIA,Highmark Stadium,13:00,97-50,66-69,0.74408561,0.25316439,0.00275,0.74613748,28.3078,19.6247,8.6831,47.9325,9,48,,,0,,,,,,,,,,0.951928,0.00721,0.943738,0.00819,0.934488,0.009249,0.924104,0.010384,0.912514,0.011591,0.899652,0.012862,0.885462,0.01419,0.869898,0.015564,0.852927,0.016971,0.834528,0.018399,0.814698,0.01983,0.793448,0.021249,0.770811,0.022637,0.746836,0.023976,0.744086,0.00275,0.717653,0.026433,0.690139,0.027514,0.661665,0.028473,0.632369,0.029296,0.6024,0.029969,0.571919,0.030481,0.541095,0.030824,0.510104,0.030991,0.479122,0.030981,0.448328,0.030795,0.417893,0.030435,0.387985,0.029908,0.358763,0.029222,0.330372,0.028391,0.963534,0.030703,0.005763,0.956609,0.036466,0.006925,0.949087,0.043391,0.007522,0.940166,0.050913,0.008921,0.930595,0.059834,0.009571,0.919385,0.069405,0.011209,0.907503,0.080615,0.011883,0.893754,0.092497,0.013748,0.879351,0.106246,0.014404,0.862882,0.120649,0.016468,0.845826,0.137118,0.017056,0.826553,0.154174,0.019274,0.806817,0.173447,0.019735,0.784772,0.193183,0.022046,0.762452,0.215228,0.02232,0.737804,0.237548,0.024648,0.713128,0.262196,0.024676,0.686188,0.286872,0.02694,0.659517,0.313812,0.026671,0.630732,0.340483,0.028786,0.602548,0.369268,0.028183,0.572478,0.397452,0.030071,0.54336,0.427522,0.029117,0.512649,0.45664,0.030711,0.483238,0.487351,0.029411,0.452574,0.516762,0.030665,0.42353,0.547426,0.029044,0.393597,0.57647,0.029933,0.365555,0.606403,0.028041,0.336989,0.634445,0.028566,0.310521,0.663011,0.026468,0.28387,0.689479,0.026651,0.259445,0.71613,0.024425,0.235136,0.740555,0.024309,0.213101,0.764864,0.022036,0.191425,0.786899,0.021676,0.17199,0.808575,0.019435,0.153094,0.82801,0.018896,0.136335,0.846906,0.016759,0.120232,0.863665,0.016103,0.106105,0.879768,0.014127,0.092688,0.893895,0.013417,0.081045,0.907312,0.011643,0.746137,0.253863,0.74613748,9,48,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_11_BAL_CAR,2026-11-22,2026,11,CAR,BAL,Bank of America Stadium,13:00,44-90,89-53,0.40830954,0.58894046,0.00275,0.40943549,20.6744,23.6804,-3.006,44.3548,-3,44,,,0,,,,,,,,,,0.785127,0.021968,0.761781,0.023346,0.737111,0.02467,0.711192,0.02592,0.684114,0.027077,0.655989,0.028125,0.626942,0.029047,0.597116,0.029826,0.566664,0.030451,0.535754,0.03091,0.504558,0.031196,0.473257,0.031302,0.44203,0.031226,0.41106,0.030971,0.40831,0.00275,0.378371,0.029938,0.349188,0.029183,0.320907,0.028281,0.293659,0.027248,0.26756,0.026099,0.242707,0.024853,0.219177,0.02353,0.19703,0.022147,0.176305,0.020725,0.157024,0.019281,0.139191,0.017834,0.122791,0.016399,0.107798,0.014993,0.09417,0.013628,0.936036,0.054879,0.009085,0.925299,0.063964,0.010738,0.913957,0.074701,0.011342,0.900712,0.086043,0.013245,0.886895,0.099288,0.013817,0.870945,0.113105,0.01595,0.854505,0.129055,0.01644,0.83574,0.145495,0.018766,0.816626,0.16426,0.019114,0.795046,0.183374,0.02158,0.773322,0.204954,0.021724,0.749061,0.226678,0.02426,0.72492,0.250939,0.024141,0.698254,0.27508,0.026666,0.672025,0.301746,0.026229,0.643369,0.327975,0.028656,0.615507,0.356631,0.027862,0.585403,0.384493,0.030105,0.556469,0.414597,0.028934,0.525552,0.443531,0.030916,0.49618,0.474448,0.029372,0.465146,0.50382,0.031034,0.436001,0.534854,0.029145,0.405553,0.563999,0.030447,0.377287,0.594447,0.028266,0.348092,0.622713,0.029195,0.321299,0.651908,0.026793,0.293939,0.678701,0.02736,0.269117,0.706061,0.024821,0.244059,0.730883,0.025058,0.221586,0.755941,0.022474,0.199156,0.778414,0.02243,0.179268,0.800844,0.019888,0.159646,0.820732,0.019622,0.142445,0.840354,0.017201,0.125666,0.857555,0.016779,0.111124,0.874334,0.014542,0.097101,0.888876,0.014023,0.085084,0.902899,0.012017,0.073628,0.914916,0.011457,0.063921,0.926372,0.009707,0.054771,0.936079,0.00915,0.047106,0.945229,0.007665,0.409435,0.590565,0.40943549,-3,44,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_11_NO_CHI,2026-11-22,2026,11,CHI,NO,Soldier Field,13:00,61-76,76-62,0.54315496,0.45409504,0.00275,0.54465275,23.1787,21.7063,1.4724,44.885,2,45,,,0,,,,,,,,,,0.869593,0.015713,0.852459,0.017133,0.833885,0.018574,0.813866,0.020019,0.792413,0.021453,0.769557,0.022857,0.745345,0.024212,0.719846,0.025499,0.693147,0.026699,0.665352,0.027794,0.636586,0.028767,0.606985,0.029601,0.576703,0.030282,0.545905,0.030798,0.543155,0.00275,0.511846,0.031309,0.480551,0.031295,0.449452,0.031099,0.418727,0.030725,0.388548,0.030179,0.359078,0.029471,0.330465,0.028613,0.302846,0.027619,0.276341,0.026505,0.251051,0.02529,0.22706,0.023991,0.204432,0.022628,0.183212,0.02122,0.163428,0.019784,0.940472,0.051029,0.008499,0.930368,0.059528,0.010104,0.919697,0.069632,0.010671,0.907162,0.080303,0.012535,0.894082,0.092838,0.013081,0.878892,0.105918,0.01519,0.863226,0.121108,0.015666,0.845238,0.136774,0.017988,0.8269,0.154762,0.018338,0.806078,0.1731,0.020822,0.785093,0.193922,0.020985,0.761529,0.214907,0.023564,0.738053,0.238471,0.023477,0.711984,0.261947,0.026069,0.686307,0.288016,0.025677,0.658114,0.313693,0.028193,0.630661,0.341886,0.027453,0.600857,0.369339,0.029804,0.572166,0.399143,0.028691,0.541371,0.427834,0.030795,0.512064,0.458629,0.029308,0.480966,0.487936,0.031098,0.451706,0.519034,0.02926,0.421015,0.548294,0.030691,0.392465,0.578985,0.02855,0.362863,0.607535,0.029602,0.335638,0.637137,0.027225,0.307736,0.664362,0.027903,0.282363,0.692264,0.025373,0.256659,0.717637,0.025704,0.233548,0.743341,0.023111,0.210406,0.766452,0.023142,0.189831,0.789594,0.020574,0.169468,0.810169,0.020364,0.151565,0.830532,0.017902,0.134051,0.848435,0.017514,0.118824,0.865949,0.015226,0.1041,0.881176,0.014725,0.091441,0.8959,0.012659,0.07934,0.908559,0.012101,0.069051,0.92066,0.010288,0.059329,0.930949,0.009722,0.051155,0.940671,0.008175,0.544653,0.455347,0.54465275,2,45,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
slate,2026_11_TEN_DAL,2026-11-22,2026,11,DAL,TEN,AT&T Stadium,13:00,76-62-1,62-76,0.63075905,0.36649095,0.00275,0.63249842,24.3477,19.9057,4.442,44.2534,5,44,,,0,,,,,,,,,,0.911018,0.01183,0.8979,0.013119,0.883437,0.014462,0.867586,0.015852,0.850312,0.017273,0.831599,0.018713,0.811443,0.020156,0.789858,0.021585,0.766878,0.02298,0.742553,0.024324,0.716955,0.025598,0.690174,0.026781,0.662317,0.027857,0.633509,0.028808,0.630759,0.00275,0.600479,0.03028,0.569703,0.030776,0.538605,0.031099,0.507362,0.031243,0.476155,0.031206,0.445165,0.03099,0.414568,0.030597,0.384532,0.030036,0.355216,0.029316,0.326768,0.028448,0.29932,0.027448,0.272989,0.026331,0.247873,0.025116,0.224054,0.023819,0.934713,0.056109,0.009178,0.92386,0.065287,0.010853,0.912415,0.07614,0.011445,0.899046,0.087585,0.013369,0.885115,0.100954,0.013931,0.869032,0.114885,0.016083,0.852469,0.130968,0.016563,0.833565,0.147531,0.018904,0.814321,0.166435,0.019244,0.792605,0.185679,0.021716,0.77075,0.207395,0.021856,0.746364,0.22925,0.024385,0.7221,0.253636,0.024264,0.695331,0.2779,0.026769,0.668996,0.304669,0.026335,0.640271,0.331004,0.028725,0.612329,0.359729,0.027942,0.582197,0.387671,0.030132,0.553216,0.417803,0.028981,0.52232,0.446784,0.030896,0.492937,0.47768,0.029383,0.461972,0.507063,0.030965,0.432854,0.538028,0.029119,0.40252,0.567146,0.030333,0.374314,0.59748,0.028207,0.345271,0.625686,0.029043,0.318564,0.654729,0.026707,0.291384,0.681436,0.02718,0.266668,0.708616,0.024716,0.241805,0.733332,0.024862,0.219447,0.758195,0.022358,0.197217,0.780553,0.022229,0.177447,0.802783,0.01977,0.15802,0.822553,0.019428,0.140931,0.84198,0.017088,0.124334,0.859069,0.016597,0.109896,0.875666,0.014438,0.096035,0.890104,0.013861,0.084109,0.903965,0.011926,0.072793,0.915891,0.011316,0.063163,0.927207,0.00963,0.054131,0.936837,0.009032,0.046529,0.945869,0.007602,0.632498,0.367502,0.63249842,5,44,,,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied"
